phase_or_time,Fx_mean,Fx_min,Fx_max,Fy_mean,Fy_min,Fy_max,Fz_mean,Fz_min,Fz_max
81.0,0.21546839386596045,0.17026286437351384,0.2882355923113115,0.03326886620231746,0.018246828058674114,0.06304922787991032,0.6422173468765029,0.5887374413537987,0.7066227686988354
82.0,0.22168543578843827,0.17250175632752962,0.2920324653199984,0.03372130701593122,0.020081491744356996,0.06133498147718755,0.6103447571970897,0.5633944066526085,0.6778050914308401
83.0,0.22644144775279768,0.17377670114999524,0.2943114055728864,0.03423130234145158,0.01850058063103795,0.05895174492726797,0.5754882439666008,0.536565371618595,0.6426851294449277
84.0,0.22873761883293278,0.17392111319416317,0.294340758901339,0.03445860415025383,0.01761559086333548,0.05612878518993975,0.5402969104497349,0.506705915869559,0.6068271458933376
85.0,0.2287804221627886,0.17249122238831602,0.2920849653713882,0.034507673548841294,0.017339973549348783,0.053302177872998735,0.5023848400994647,0.4716884669912524,0.566475863639183
86.0,0.22619408173281277,0.1694693160572457,0.2871405003072768,0.03412961355721081,0.017478016365473664,0.050301105064476784,0.4630183255395714,0.4366399843406399,0.5261400186587218
87.0,0.22146141799739621,0.16503199496457704,0.279994421592695,0.033469501821376,0.017700976274025254,0.04775347111029535,0.4240067314628032,0.39728240737887466,0.4826412215551523
88.0,0.21366081321235542,0.15824069145194633,0.26911920131458567,0.03224602607579681,0.017782037060702496,0.04537873681276414,0.380275060046102,0.35220048944449417,0.43102562150266155
89.0,0.20399119994285392,0.1511716204266465,0.25716341511045626,0.030624484429609612,0.01751581830259933,0.04359365558398235,0.33884206353639534,0.31044806808114045,0.3828037054429742
90.0,0.19105003540138144,0.13993712379205375,0.24084459292941454,0.02823480789344958,0.016494797524070414,0.042111704308631134,0.2934284179261373,0.2690125433930805,0.3280673830258406
91.0,0.17620959084919688,0.12908687705179347,0.22158062113719018,0.025341283407754968,0.014979303716490505,0.04071261354766019,0.24962205036816182,0.22547715446074293,0.27721937089317233
92.0,0.16017432199103848,0.11728669044923967,0.20195405906221348,0.021970994890269352,0.01286073360874028,0.039423327345954225,0.20825258199110502,0.1872777599461267,0.22786554749783158
93.0,0.14192886119809456,0.1048351043881142,0.18071709616862622,0.017808978921112592,0.007994362986333454,0.03803251808636671,0.16697281707102912,0.15094411741235222,0.17454556588660064
94.0,0.12300064180860773,0.09210117617050262,0.15578039165713764,0.013485594302801631,-0.002084786543586638,0.03653403439633293,0.1290613662071627,0.1133006791959638,0.1378254077741841
95.0,0.10283367885249638,0.07655721406086868,0.13297025503428408,0.008528600921556644,-0.013245904683660584,0.03478202249182927,0.09213098175480075,0.0826549717258567,0.1053811588557097
96.0,0.0830838894757373,0.06431386886371006,0.1073436083892381,0.0037514555435382594,-0.02301443076405664,0.032566493784680774,0.059736301957836024,0.04698552668217544,0.07340951080055998
97.0,0.06467178612127888,0.053149215403706325,0.08532233030091965,-0.0008008345698523123,-0.031899085058011596,0.030064647723985368,0.03199384282387276,0.014469629118714867,0.04527606699648245
98.0,0.047200999075537146,0.02921520781581213,0.06457922437298737,-0.005106244945890585,-0.04010845742914801,0.02776606016369636,0.008232884149892813,-0.015176787303051208,0.02448326754467529
99.0,0.03134423081096598,0.006690384027846656,0.04323218700822613,-0.008836287008239723,-0.04590216353924027,0.02554366225014051,-0.01157969700637473,-0.03678540265035786,0.007730258132936744
100.0,0.01706710122962822,-0.015006115023643359,0.03136476616090924,-0.011894712016345515,-0.05022130730977571,0.023533053913359032,-0.028600643065865097,-0.05506710124480678,-0.005194843872725171
