relative_path	source_area	artifact_kind	size_bytes	path_keyword_matches	content_keyword_matches	is_official_area	is_reference_area	is_beyondmimic_specific_official_candidate	sha256_first_mb
download/reference_code/latent-diffusion/ldm/modules/distributions/__init__.py	reference_code	python_code	0	diffusion,latent		False	True	False	
download/reference_code/latent-diffusion/ldm/modules/distributions/distributions.py	reference_code	python_code	3062	diffusion,latent		False	True	False	
download/reference_code/latent-diffusion/ldm/modules/ema.py	reference_code	python_code	3058	diffusion,latent		False	True	False	
download/reference_code/latent-diffusion/ldm/modules/encoders/__init__.py	reference_code	python_code	0	diffusion,latent		False	True	False	
download/reference_code/latent-diffusion/ldm/modules/encoders/modules.py	reference_code	python_code	7074	diffusion,latent		False	True	False	
download/reference_code/latent-diffusion/ldm/modules/image_degradation/__init__.py	reference_code	python_code	210	diffusion,latent		False	True	False	
download/reference_code/latent-diffusion/ldm/modules/image_degradation/bsrgan.py	reference_code	python_code	25928	diffusion,latent		False	True	False	
download/reference_code/latent-diffusion/ldm/modules/image_degradation/bsrgan_light.py	reference_code	python_code	22888	diffusion,latent		False	True	False	
download/reference_code/latent-diffusion/ldm/modules/image_degradation/utils_image.py	reference_code	python_code	29939	diffusion,latent		False	True	False	
download/reference_code/latent-diffusion/ldm/modules/losses/__init__.py	reference_code	python_code	68	diffusion,latent		False	True	False	
download/reference_code/latent-diffusion/ldm/modules/losses/contperceptual.py	reference_code	python_code	5692	diffusion,latent		False	True	False	
download/reference_code/latent-diffusion/ldm/modules/losses/vqperceptual.py	reference_code	python_code	8108	diffusion,latent		False	True	False	
download/reference_code/latent-diffusion/ldm/modules/x_transformer.py	reference_code	python_code	20809	diffusion,latent,transformer		False	True	False	
download/reference_code/latent-diffusion/ldm/util.py	reference_code	python_code	6060	diffusion,latent		False	True	False	
download/reference_code/latent-diffusion/main.py	reference_code	python_code	28916	diffusion,latent		False	True	False	
download/reference_code/latent-diffusion/notebook_helpers.py	reference_code	python_code	10368	diffusion,latent		False	True	False	
download/reference_code/latent-diffusion/scripts/inpaint.py	reference_code	python_code	3742	diffusion,latent		False	True	False	
download/reference_code/latent-diffusion/scripts/knn2img.py	reference_code	python_code	14105	diffusion,latent		False	True	False	
download/reference_code/latent-diffusion/scripts/sample_diffusion.py	reference_code	python_code	9919	diffusion,latent		False	True	False	
download/reference_code/latent-diffusion/scripts/train_searcher.py	reference_code	python_code	5953	diffusion,latent		False	True	False	
download/reference_code/latent-diffusion/scripts/txt2img.py	reference_code	python_code	5274	diffusion,latent		False	True	False	
download/reference_code/latent-diffusion/setup.py	reference_code	python_code	245	diffusion,latent		False	True	False	
download/reference_code/mjlab/tests/test_viser_update_policy.py	reference_code	python_code	3713	policy		False	True	False	
download/reference_code/motion-diffusion-model/data_loaders/a2m/dataset.py	reference_code	python_code	10675	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/data_loaders/a2m/humanact12poses.py	reference_code	python_code	1568	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/data_loaders/a2m/uestc.py	reference_code	python_code	8904	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/data_loaders/get_data.py	reference_code	python_code	2329	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/data_loaders/humanml/common/quaternion.py	reference_code	python_code	13428	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/data_loaders/humanml/common/skeleton.py	reference_code	python_code	9528	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/data_loaders/humanml/data/__init__.py	reference_code	python_code	0	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/data_loaders/humanml/data/dataset.py	reference_code	python_code	36523	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/data_loaders/humanml/motion_loaders/__init__.py	reference_code	python_code	0	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/data_loaders/humanml/motion_loaders/comp_v6_model_dataset.py	reference_code	python_code	13879	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/data_loaders/humanml/motion_loaders/dataset_motion_loader.py	reference_code	python_code	1183	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/data_loaders/humanml/motion_loaders/model_motion_loaders.py	reference_code	python_code	3907	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/data_loaders/humanml/networks/__init__.py	reference_code	python_code	0	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/data_loaders/humanml/networks/evaluator_wrapper.py	reference_code	python_code	8132	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/data_loaders/humanml/networks/modules.py	reference_code	python_code	16496	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/data_loaders/humanml/networks/trainers.py	reference_code	python_code	44181	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/data_loaders/humanml/scripts/motion_process.py	reference_code	python_code	28657	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/data_loaders/humanml/utils/get_opt.py	reference_code	python_code	2628	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/data_loaders/humanml/utils/metrics.py	reference_code	python_code	5309	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/data_loaders/humanml/utils/paramUtil.py	reference_code	python_code	1920	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/data_loaders/humanml/utils/plot_script.py	reference_code	python_code	4886	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/data_loaders/humanml/utils/utils.py	reference_code	python_code	5876	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/data_loaders/humanml/utils/word_vectorizer.py	reference_code	python_code	2722	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/data_loaders/humanml_utils.py	reference_code	python_code	2402	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/data_loaders/tensors.py	reference_code	python_code	3657	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/diffusion/fp16_util.py	reference_code	python_code	8185	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/diffusion/gaussian_diffusion.py	reference_code	python_code	68800	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/diffusion/logger.py	reference_code	python_code	14474	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/diffusion/losses.py	reference_code	python_code	2677	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/diffusion/nn.py	reference_code	python_code	6247	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/diffusion/resample.py	reference_code	python_code	5843	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/diffusion/respace.py	reference_code	python_code	5604	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/eval/a2m/__init__.py	reference_code	python_code	0	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/eval/a2m/action2motion/accuracy.py	reference_code	python_code	579	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/eval/a2m/action2motion/diversity.py	reference_code	python_code	2486	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/eval/a2m/action2motion/evaluate.py	reference_code	python_code	3522	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/eval/a2m/action2motion/fid.py	reference_code	python_code	2411	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/eval/a2m/action2motion/models.py	reference_code	python_code	5101	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/eval/a2m/gru_eval.py	reference_code	python_code	6055	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/eval/a2m/recognition/models/stgcn.py	reference_code	python_code	8191	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/eval/a2m/recognition/models/stgcnutils/graph.py	reference_code	python_code	7680	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/eval/a2m/recognition/models/stgcnutils/tgcn.py	reference_code	python_code	2462	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/eval/a2m/stgcn/accuracy.py	reference_code	python_code	547	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/eval/a2m/stgcn/diversity.py	reference_code	python_code	2007	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/eval/a2m/stgcn/evaluate.py	reference_code	python_code	4246	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/eval/a2m/stgcn/fid.py	reference_code	python_code	2411	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/eval/a2m/stgcn_eval.py	reference_code	python_code	5758	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/eval/a2m/tools.py	reference_code	python_code	468	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/eval/eval_humanact12_uestc.py	reference_code	python_code	2926	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/eval/eval_humanml.py	reference_code	python_code	15664	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/eval/unconstrained/evaluate.py	reference_code	python_code	4360	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/eval/unconstrained/metrics/kid.py	reference_code	python_code	4984	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/eval/unconstrained/metrics/precision_recall.py	reference_code	python_code	1629	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/eval/unconstrained/models/stgcn.py	reference_code	python_code	8408	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/eval/unconstrained/models/stgcnutils/graph.py	reference_code	python_code	8023	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/model/BERT/BERT_encoder.py	reference_code	python_code	1072	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/model/cfg_sampler.py	reference_code	python_code	1242	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/model/mdm.py	reference_code	python_code	24110	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/model/rotation2xyz.py	reference_code	python_code	3567	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/model/smpl.py	reference_code	python_code	3954	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/sample/edit.py	reference_code	python_code	10838	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/sample/generate.py	reference_code	python_code	15258	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/sample/predict.py	reference_code	python_code	7241	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/train/train_mdm.py	reference_code	python_code	2230	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/train/train_platforms.py	reference_code	python_code	3221	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/train/training_loop.py	reference_code	python_code	21888	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/utils/config.py	reference_code	python_code	462	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/utils/dist_util.py	reference_code	python_code	2003	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/utils/fixseed.py	reference_code	python_code	369	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/utils/loss_util.py	reference_code	python_code	2063	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/utils/misc.py	reference_code	python_code	2676	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/utils/model_util.py	reference_code	python_code	5493	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/utils/parser_util.py	reference_code	python_code	19027	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/utils/rotation_conversions.py	reference_code	python_code	18713	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/utils/sampler_util.py	reference_code	python_code	3653	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/visualize/joints2smpl/fit_seq.py	reference_code	python_code	5080	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/visualize/joints2smpl/src/config.py	reference_code	python_code	1334	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/visualize/joints2smpl/src/customloss.py	reference_code	python_code	9157	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/visualize/joints2smpl/src/prior.py	reference_code	python_code	8916	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/visualize/joints2smpl/src/smplify.py	reference_code	python_code	12920	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/visualize/motions2hik.py	reference_code	python_code	3500	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/visualize/render_mesh.py	reference_code	python_code	1520	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/visualize/simplify_loc2rot.py	reference_code	python_code	5677	diffusion		False	True	False	
download/reference_code/motion-diffusion-model/visualize/vis_utils.py	reference_code	python_code	3271	diffusion		False	True	False	
