item_name	detected_path	type	size	git_remote	git_commit	git_branch	archive_hash	usable	duplicate	selected_copy	notes
example_text_prompts.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/motion-diffusion-model/assets/example_text_prompts.txt	documentation	431					unknown	yes	no	motion-diffusion-model; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/motion-diffusion-model/body_models/README.md	documentation	77					unknown	yes	no	motion-diffusion-model; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/motion-diffusion-model/data_loaders/humanml/README.md	documentation	71					unknown	yes	no	motion-diffusion-model; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/motion-diffusion-model/dataset/README.md	documentation	345					unknown	yes	no	motion-diffusion-model; duplicate_name
humanml_opt.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/motion-diffusion-model/dataset/humanml_opt.txt	documentation	1098					unknown	yes	no	motion-diffusion-model; duplicate_name
kit_mean.npy	/mnt/infini-data/test/BeyondMimic/download/reference_code/motion-diffusion-model/dataset/kit_mean.npy	data_or_checkpoint	2136					unknown	yes	no	motion-diffusion-model; duplicate_name
kit_opt.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/motion-diffusion-model/dataset/kit_opt.txt	documentation	1100					unknown	yes	no	motion-diffusion-model; duplicate_name
kit_std.npy	/mnt/infini-data/test/BeyondMimic/download/reference_code/motion-diffusion-model/dataset/kit_std.npy	data_or_checkpoint	2136					unknown	yes	no	motion-diffusion-model; duplicate_name
t2m_mean.npy	/mnt/infini-data/test/BeyondMimic/download/reference_code/motion-diffusion-model/dataset/t2m_mean.npy	data_or_checkpoint	2232					unknown	yes	no	motion-diffusion-model; duplicate_name
t2m_std.npy	/mnt/infini-data/test/BeyondMimic/download/reference_code/motion-diffusion-model/dataset/t2m_std.npy	data_or_checkpoint	2232					unknown	yes	no	motion-diffusion-model; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/motion-diffusion-model/visualize/joints2smpl/README.md	documentation	1862					unknown	yes	no	motion-diffusion-model; duplicate_name
SMPL_downsample_index.pkl	/mnt/infini-data/test/BeyondMimic/download/reference_code/motion-diffusion-model/visualize/joints2smpl/smpl_models/SMPL_downsample_index.pkl	data_or_checkpoint	3556					unknown	yes	no	motion-diffusion-model; duplicate_name
gmm_08.pkl	/mnt/infini-data/test/BeyondMimic/download/reference_code/motion-diffusion-model/visualize/joints2smpl/smpl_models/gmm_08.pkl	data_or_checkpoint	839182					unknown	yes	no	motion-diffusion-model; duplicate_name
neutral_smpl_mean_params.h5	/mnt/infini-data/test/BeyondMimic/download/reference_code/motion-diffusion-model/visualize/joints2smpl/smpl_models/neutral_smpl_mean_params.h5	data_or_checkpoint	4848					unknown	yes	no	motion-diffusion-model; duplicate_name
smplx_parts_segm.pkl	/mnt/infini-data/test/BeyondMimic/download/reference_code/motion-diffusion-model/visualize/joints2smpl/smpl_models/smplx_parts_segm.pkl	data_or_checkpoint	1323223					unknown	yes	no	motion-diffusion-model; duplicate_name
extensions.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_lab/.vscode/extensions.json	data_or_checkpoint	302					unknown	yes	no	unitree; duplicate_name
tasks.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_lab/.vscode/tasks.json	data_or_checkpoint	834					unknown	yes	no	unitree; duplicate_name
launch.template.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_lab/.vscode/tools/launch.template.json	data_or_checkpoint	2562					unknown	yes	no	unitree; duplicate_name
settings.template.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_lab/.vscode/tools/settings.template.json	data_or_checkpoint	2462					unknown	yes	no	unitree; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_lab/README.md	documentation	5998					unknown	yes	no	unitree; duplicate_name
CMakeLists.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_lab/deploy/robots/b2/CMakeLists.txt	documentation	793					unknown	yes	no	unitree; duplicate_name
CMakeLists.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_lab/deploy/robots/g1_23dof/CMakeLists.txt	documentation	828					unknown	yes	no	unitree; duplicate_name
CMakeLists.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_lab/deploy/robots/g1_29dof/CMakeLists.txt	documentation	858					unknown	yes	no	unitree; duplicate_name
policy.onnx	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_lab/deploy/robots/g1_29dof/config/policy/mimic/dance_102/exported/policy.onnx	data_or_checkpoint	990556					unknown	yes	no	unitree; duplicate_name
G1_Take_102.bvh_60hz.csv	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_lab/deploy/robots/g1_29dof/config/policy/mimic/dance_102/params/G1_Take_102.bvh_60hz.csv	data_or_checkpoint	596918					unknown	yes	yes	unitree; duplicate_name
policy.onnx	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_lab/deploy/robots/g1_29dof/config/policy/mimic/gangnam_style/exported/policy.onnx	data_or_checkpoint	990556					unknown	yes	no	unitree; duplicate_name
G1_gangnam_style_V01.bvh_60hz.csv	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_lab/deploy/robots/g1_29dof/config/policy/mimic/gangnam_style/params/G1_gangnam_style_V01.bvh_60hz.csv	data_or_checkpoint	662566					unknown	yes	yes	unitree; duplicate_name
policy.onnx	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_lab/deploy/robots/g1_29dof/config/policy/velocity/v0/exported/policy.onnx	data_or_checkpoint	1658204					unknown	yes	yes	unitree; duplicate_name
CMakeLists.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_lab/deploy/robots/go2/CMakeLists.txt	documentation	795					unknown	yes	no	unitree; duplicate_name
CMakeLists.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_lab/deploy/robots/go2w/CMakeLists.txt	documentation	797					unknown	yes	no	unitree; duplicate_name
CMakeLists.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_lab/deploy/robots/h1/CMakeLists.txt	documentation	815					unknown	yes	no	unitree; duplicate_name
CMakeLists.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_lab/deploy/robots/h1_2/CMakeLists.txt	documentation	819					unknown	yes	no	unitree; duplicate_name
Privacy.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_lab/deploy/thirdparty/onnxruntime-linux-x64-1.22.0/Privacy.md	documentation	2490					unknown	yes	yes	unitree; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_lab/deploy/thirdparty/onnxruntime-linux-x64-1.22.0/README.md	documentation	7049					unknown	yes	no	unitree; duplicate_name
ThirdPartyNotices.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_lab/deploy/thirdparty/onnxruntime-linux-x64-1.22.0/ThirdPartyNotices.txt	documentation	333022					unknown	yes	yes	unitree; duplicate_name
isaaclab-license.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_lab/doc/licenses/isaaclab-license.txt	documentation	1660					unknown	no	yes	isaaclab,unitree
onnxruntime-license.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_lab/doc/licenses/onnxruntime-license.txt	documentation	1094					unknown	no	yes	unitree
G1_Take_102.bvh_60hz.csv	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_lab/source/unitree_rl_lab/unitree_rl_lab/tasks/mimic/robots/g1_29dof/dance_102/G1_Take_102.bvh_60hz.csv	data_or_checkpoint	596918					unknown	yes	no	unitree; duplicate_name
G1_gangnam_style_V01.bvh_60hz.csv	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_lab/source/unitree_rl_lab/unitree_rl_lab/tasks/mimic/robots/g1_29dof/gangnanm_style/G1_gangnam_style_V01.bvh_60hz.csv	data_or_checkpoint	662566					unknown	yes	no	unitree; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/README.md	documentation	9430					unknown	yes	no	unitree,mjlab; duplicate_name
README_zh.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/README_zh.md	documentation	9836					unknown	no	yes	unitree,mjlab
CMakeLists.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/deploy/robots/a2/CMakeLists.txt	documentation	1010					unknown	yes	no	unitree,mjlab; duplicate_name
CMakeLists.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/deploy/robots/g1/CMakeLists.txt	documentation	1268					unknown	yes	yes	unitree,mjlab; duplicate_name
policy.onnx	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/deploy/robots/g1/config/policy/mimic/dance1_subject2/exported/policy.onnx	data_or_checkpoint	14216					unknown	yes	no	unitree,mjlab; duplicate_name
dance1_subject2.npz	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/deploy/robots/g1/config/policy/mimic/dance1_subject2/params/dance1_subject2.npz	data_or_checkpoint	11782402					unknown	no	yes	unitree,mjlab
policy.onnx	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/deploy/robots/g1/config/policy/velocity/v0/exported/policy.onnx	data_or_checkpoint	878421					unknown	yes	no	unitree,mjlab; duplicate_name
CMakeLists.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/deploy/robots/g1_23dof/CMakeLists.txt	documentation	1268					unknown	yes	no	unitree,mjlab; duplicate_name
CMakeLists.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/deploy/robots/go2/CMakeLists.txt	documentation	1012					unknown	yes	no	unitree,mjlab; duplicate_name
CMakeLists.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/deploy/robots/h1_2/CMakeLists.txt	documentation	1014					unknown	yes	no	unitree,mjlab; duplicate_name
CMakeLists.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/deploy/robots/r1/CMakeLists.txt	documentation	1268					unknown	yes	no	unitree,mjlab; duplicate_name
CMakeLists.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/deploy/thirdparty/cnpy/CMakeLists.txt	documentation	1083					unknown	yes	no	unitree,mjlab; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/deploy/thirdparty/cnpy/README.md	documentation	2158					unknown	yes	no	unitree,mjlab; duplicate_name
Privacy.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/deploy/thirdparty/onnxruntime-linux-aarch64-1.22.0/Privacy.md	documentation	2490					unknown	yes	no	unitree,mjlab; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/deploy/thirdparty/onnxruntime-linux-aarch64-1.22.0/README.md	documentation	7049					unknown	yes	no	unitree,mjlab; duplicate_name
ThirdPartyNotices.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/deploy/thirdparty/onnxruntime-linux-aarch64-1.22.0/ThirdPartyNotices.txt	documentation	333022					unknown	yes	no	unitree,mjlab; duplicate_name
Privacy.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/deploy/thirdparty/onnxruntime-linux-x64-1.22.0/Privacy.md	documentation	2490					unknown	yes	no	unitree,mjlab; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/deploy/thirdparty/onnxruntime-linux-x64-1.22.0/README.md	documentation	7049					unknown	yes	no	unitree,mjlab; duplicate_name
ThirdPartyNotices.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/deploy/thirdparty/onnxruntime-linux-x64-1.22.0/ThirdPartyNotices.txt	documentation	333022					unknown	yes	no	unitree,mjlab; duplicate_name
setup_en.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/doc/setup_en.md	documentation	1995					unknown	no	yes	unitree,mjlab
setup_zh.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/doc/setup_zh.md	documentation	1738					unknown	no	yes	unitree,mjlab
CMakeLists.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/simulate/CMakeLists.txt	documentation	1041					unknown	yes	no	unitree,mjlab; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/simulate/mujoco/model/adhesion/README.md	documentation	296					unknown	yes	no	unitree,mjlab; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/simulate/mujoco/model/cube/README.md	documentation	356					unknown	yes	no	unitree,mjlab; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/simulate/mujoco/model/humanoid/README.md	documentation	1335					unknown	yes	no	unitree,mjlab; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/simulate/mujoco/model/plugin/sdf/asset/README.md	documentation	181					unknown	yes	no	unitree,mjlab; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/simulate/mujoco/model/replicate/README.md	documentation	718					unknown	yes	no	unitree,mjlab; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/simulate/mujoco/simulate/README.md	documentation	622					unknown	yes	no	unitree,mjlab; duplicate_name
LICENSE-2.0.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/simulate/src/joystick/LICENSE-2.0.txt	documentation	11549					unknown	no	yes	unitree,mjlab
readme.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/simulate/src/joystick/readme.md	documentation	108					unknown	yes	no	unitree,mjlab; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/simulate/src/lodepng/README.md	documentation	2313					unknown	yes	no	unitree,mjlab; duplicate_name
dance1_subject2.csv	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/motions/g1/dance1_subject2.csv	data_or_checkpoint	1352694					unknown	yes	no	unitree,mjlab; duplicate_name
dance1_subject2.csv	/mnt/infini-data/test/BeyondMimic/download/reference_code/unitree_rl_mjlab/src/assets/motions/g1_23dof/dance1_subject2.csv	data_or_checkpoint	255931					unknown	yes	no	unitree,mjlab; duplicate_name
