step,old_done_count,warmup_done_count,done_count_delta,old_error_body_pos,warmup_error_body_pos,error_body_pos_delta,old_error_joint_pos,warmup_error_joint_pos,error_joint_pos_delta,old_reward_mean,warmup_reward_mean,reward_mean_delta,old_sampling_top1_bin,warmup_sampling_top1_bin,sampling_top1_bin_delta
231,381.0,444.0,63.0,0.21180427074432373,0.2539965510368347,0.042192280292510986,1.544293999671936,1.5802429914474487,0.035948991775512695,0.020367909222841263,0.01953408308327198,-0.0008338261395692825,0.44583335518836975,0.44583335518836975,0.0
232,333.0,503.0,170.0,0.20756906270980835,0.25398096442222595,0.0464119017124176,1.5691626071929932,1.5559773445129395,-0.013185262680053711,0.02028610184788704,0.018936194479465485,-0.0013499073684215546,0.44583335518836975,0.44583335518836975,0.0
233,399.0,473.0,74.0,0.22272974252700806,0.24394813179969788,0.02121838927268982,1.554617166519165,1.5562330484390259,0.0016158819198608398,0.019790954887866974,0.019329488277435303,-0.00046146661043167114,0.44583335518836975,0.44583335518836975,0.0
234,371.0,464.0,93.0,0.21775901317596436,0.23744550347328186,0.019686490297317505,1.5662615299224854,1.55061674118042,-0.01564478874206543,0.02049890160560608,0.01974204182624817,-0.0007568597793579102,0.44583335518836975,0.44583335518836975,0.0
235,333.0,463.0,130.0,0.21414633095264435,0.2443597912788391,0.030213460326194763,1.590238332748413,1.5333466529846191,-0.056891679763793945,0.02084691822528839,0.020098216831684113,-0.0007487013936042786,0.44583335518836975,0.44583335518836975,0.0
236,351.0,482.0,131.0,0.21758776903152466,0.24906229972839355,0.031474530696868896,1.5980031490325928,1.5150978565216064,-0.08290529251098633,0.02044207975268364,0.020539473742246628,9.739398956298828e-05,0.44583335518836975,0.44583335518836975,0.0
237,371.0,450.0,79.0,0.21967445313930511,0.24364697933197021,0.0239725261926651,1.6006426811218262,1.5348448753356934,-0.06579780578613281,0.02041424624621868,0.020958688110113144,0.0005444418638944626,0.44583335518836975,0.44583335518836975,0.0
238,349.0,473.0,124.0,0.21216538548469543,0.23764607310295105,0.025480687618255615,1.6053507328033447,1.5245449542999268,-0.08080577850341797,0.01980762928724289,0.020597808063030243,0.0007901787757873535,0.44583335518836975,0.44583335518836975,0.0
239,375.0,441.0,66.0,0.21392621099948883,0.238446444272995,0.024520233273506165,1.5812139511108398,1.528733730316162,-0.052480220794677734,0.01958017796278,0.021215001121163368,0.0016348231583833694,0.44583335518836975,0.44583335518836975,0.0
240,358.0,433.0,75.0,0.21995267271995544,0.2401086390018463,0.02015596628189087,1.5787146091461182,1.551225185394287,-0.027489423751831055,0.019928187131881714,0.020864611491560936,0.0009364243596792221,0.44583335518836975,0.44583335518836975,0.0
241,346.0,444.0,98.0,0.21599292755126953,0.24676266312599182,0.03076973557472229,1.5901670455932617,1.5617289543151855,-0.028438091278076172,0.020271599292755127,0.020546112209558487,0.00027451291680336,0.44583335518836975,0.44583335518836975,0.0
242,351.0,440.0,89.0,0.21492956578731537,0.24670617282390594,0.031776607036590576,1.605370283126831,1.5653815269470215,-0.03998875617980957,0.02031213976442814,0.019705230370163918,-0.0006069093942642212,0.44583335518836975,0.44583335518836975,0.0
243,398.0,453.0,55.0,0.2233334332704544,0.24219615757465363,0.01886272430419922,1.5738615989685059,1.5645060539245605,-0.009355545043945312,0.019816577434539795,0.019513219594955444,-0.0003033578395843506,0.44583335518836975,0.44583335518836975,0.0
244,375.0,452.0,77.0,0.21789716184139252,0.2389311045408249,0.021033942699432373,1.5725983381271362,1.5701240301132202,-0.0024743080139160156,0.02023007720708847,0.01964278146624565,-0.0005872957408428192,0.44583335518836975,0.44583335518836975,0.0
245,357.0,459.0,102.0,0.22019486129283905,0.23861762881278992,0.018422767519950867,1.5882952213287354,1.5695070028305054,-0.01878821849822998,0.020151983946561813,0.01989048905670643,-0.0002614948898553848,0.44583335518836975,0.44583335518836975,0.0
246,356.0,423.0,67.0,0.21151915192604065,0.22989362478256226,0.018374472856521606,1.6013424396514893,1.5828758478164673,-0.018466591835021973,0.02005903422832489,0.019990578293800354,-6.845593452453613e-05,0.44583335518836975,0.44583335518836975,0.0
247,353.0,465.0,112.0,0.20522648096084595,0.24235200881958008,0.03712552785873413,1.588321566581726,1.5744118690490723,-0.013909697532653809,0.019898338243365288,0.01942923665046692,-0.00046910159289836884,0.44583335518836975,0.44583335518836975,0.0
248,343.0,450.0,107.0,0.2079257369041443,0.23702546954154968,0.029099732637405396,1.594107747077942,1.5599178075790405,-0.03418993949890137,0.020340437069535255,0.019758960232138634,-0.0005814768373966217,0.44583335518836975,0.44583335518836975,0.0
249,372.0,454.0,82.0,0.22431714832782745,0.24923430383205414,0.024917155504226685,1.5811997652053833,1.5610597133636475,-0.02014005184173584,0.01989249512553215,0.01979183405637741,-0.00010066106915473938,0.44583335518836975,0.44583335518836975,0.0
250,400.0,463.0,63.0,0.23199400305747986,0.24619050323963165,0.014196500182151794,1.5573890209197998,1.5566596984863281,-0.0007293224334716797,0.020290033891797066,0.020160630345344543,-0.00012940354645252228,0.44583335518836975,0.44583335518836975,0.0
251,406.0,477.0,71.0,0.2336016744375229,0.24339509010314941,0.009793415665626526,1.5433950424194336,1.540877342224121,-0.0025177001953125,0.020539509132504463,0.01997581124305725,-0.0005636978894472122,0.44583335518836975,0.44583335518836975,0.0
252,358.0,486.0,128.0,0.22242911159992218,0.25473564863204956,0.03230653703212738,1.5572638511657715,1.5223032236099243,-0.03496062755584717,0.021508026868104935,0.0203770212829113,-0.001131005585193634,0.44583335518836975,0.44583335518836975,0.0
253,357.0,445.0,88.0,0.2094530165195465,0.23644819855690002,0.026995182037353516,1.5757813453674316,1.5346306562423706,-0.041150689125061035,0.021110299974679947,0.020539242774248123,-0.0005710572004318237,0.44583335518836975,0.44583335518836975,0.0
254,364.0,454.0,90.0,0.21346557140350342,0.23405317962169647,0.020587608218193054,1.5782550573349,1.528365969657898,-0.04988908767700195,0.020929459482431412,0.02051507867872715,-0.0004143808037042618,0.44583335518836975,0.44583335518836975,0.0
255,364.0,446.0,82.0,0.21220475435256958,0.23949779570102692,0.027293041348457336,1.547766089439392,1.5378309488296509,-0.009935140609741211,0.02137414738535881,0.02058398723602295,-0.0007901601493358612,0.44583335518836975,0.44583335518836975,0.0
256,374.0,431.0,57.0,0.22032909095287323,0.23752152919769287,0.01719243824481964,1.545710802078247,1.5412466526031494,-0.004464149475097656,0.02143717184662819,0.02053314447402954,-0.0009040273725986481,0.44583335518836975,0.44583335518836975,0.0
257,353.0,465.0,112.0,0.2173108607530594,0.24730557203292847,0.02999471127986908,1.552677869796753,1.5552940368652344,0.0026161670684814453,0.02161639928817749,0.02020289935171604,-0.0014134999364614487,0.44583335518836975,0.44583335518836975,0.0
258,368.0,462.0,94.0,0.2141190767288208,0.24125495553016663,0.027135878801345825,1.5525113344192505,1.565962553024292,0.013451218605041504,0.02129707857966423,0.019672635942697525,-0.0016244426369667053,0.44583335518836975,0.44583335518836975,0.0
259,355.0,456.0,101.0,0.2197120189666748,0.24341470003128052,0.023702681064605713,1.5650784969329834,1.563148021697998,-0.0019304752349853516,0.021314319223165512,0.019858036190271378,-0.0014562830328941345,0.44583335518836975,0.44583335518836975,0.0
260,345.0,455.0,110.0,0.22091393172740936,0.24261069297790527,0.02169676125049591,1.5771108865737915,1.5689144134521484,-0.008196473121643066,0.021009687334299088,0.01973702944815159,-0.001272657886147499,0.44583335518836975,0.44583335518836975,0.0
261,365.0,426.0,61.0,0.22563159465789795,0.23624667525291443,0.01061508059501648,1.5876578092575073,1.5787922143936157,-0.008865594863891602,0.020909246057271957,0.019797056913375854,-0.001112189143896103,0.44583335518836975,0.44583335518836975,0.0
262,389.0,466.0,77.0,0.22554786503314972,0.2379838526248932,0.01243598759174347,1.5854480266571045,1.5655323266983032,-0.01991569995880127,0.020680759102106094,0.019469263032078743,-0.0012114960700273514,0.44583335518836975,0.44583335518836975,0.0
263,386.0,453.0,67.0,0.22311002016067505,0.2504388689994812,0.027328848838806152,1.5591773986816406,1.5633785724639893,0.004201173782348633,0.020276619121432304,0.019620582461357117,-0.0006560366600751877,0.44583335518836975,0.44583335518836975,0.0
264,399.0,488.0,89.0,0.2255326360464096,0.2545166313648224,0.02898399531841278,1.556530237197876,1.5396596193313599,-0.016870617866516113,0.020592331886291504,0.01928589679300785,-0.0013064350932836533,0.44583335518836975,0.44583335518836975,0.0
265,358.0,477.0,119.0,0.21833568811416626,0.24752506613731384,0.029189378023147583,1.5594003200531006,1.5372467041015625,-0.022153615951538086,0.020778220146894455,0.0197276808321476,-0.0010505393147468567,0.44583335518836975,0.44583335518836975,0.0
266,370.0,493.0,123.0,0.21567127108573914,0.24249997735023499,0.02682870626449585,1.550846815109253,1.522467851638794,-0.028378963470458984,0.020510490983724594,0.02023433707654476,-0.00027615390717983246,0.44583335518836975,0.44583335518836975,0.0
267,358.0,448.0,90.0,0.21010498702526093,0.2335919737815857,0.023486986756324768,1.5543633699417114,1.52633798122406,-0.028025388717651367,0.020922064781188965,0.01997585967183113,-0.0009462051093578339,0.44583335518836975,0.44583335518836975,0.0
268,353.0,441.0,88.0,0.21231549978256226,0.22913619875907898,0.016820698976516724,1.5515305995941162,1.53573477268219,-0.01579582691192627,0.021125085651874542,0.020212262868881226,-0.0009128227829933167,0.44583335518836975,0.44583335518836975,0.0
269,348.0,430.0,82.0,0.21322819590568542,0.22314520180225372,0.009917005896568298,1.5811078548431396,1.5445469617843628,-0.036560893058776855,0.021263010799884796,0.019897356629371643,-0.001365654170513153,0.44583335518836975,0.44583335518836975,0.0
270,345.0,445.0,100.0,0.20900210738182068,0.2353712022304535,0.026369094848632812,1.6030831336975098,1.5475966930389404,-0.055486440658569336,0.020709818229079247,0.02019307017326355,-0.0005167480558156967,0.44583335518836975,0.44583335518836975,0.0
271,359.0,455.0,96.0,0.21414659917354584,0.2461475282907486,0.03200092911720276,1.598912239074707,1.5486871004104614,-0.050225138664245605,0.02062677964568138,0.020321661606431007,-0.00030511803925037384,0.44583335518836975,0.44583335518836975,0.0
272,347.0,461.0,114.0,0.21510039269924164,0.25513017177581787,0.04002977907657623,1.5961320400238037,1.5487375259399414,-0.047394514083862305,0.02054111286997795,0.020495502278208733,-4.5610591769218445e-05,0.44583335518836975,0.44583335518836975,0.0
273,347.0,458.0,111.0,0.21810351312160492,0.2435503900051117,0.025446876883506775,1.608994722366333,1.5414143800735474,-0.06758034229278564,0.020920801907777786,0.02019188366830349,-0.0007289182394742966,0.44583335518836975,0.44583335518836975,0.0
274,392.0,454.0,62.0,0.22157946228981018,0.24022440612316132,0.018644943833351135,1.5880697965621948,1.542833685874939,-0.04523611068725586,0.020781729370355606,0.020616622641682625,-0.00016510672867298126,0.44583335518836975,0.44583335518836975,0.0
275,390.0,475.0,85.0,0.2139059454202652,0.23783698678016663,0.023931041359901428,1.5686873197555542,1.5355985164642334,-0.0330888032913208,0.021201714873313904,0.02059105411171913,-0.0006106607615947723,0.44583335518836975,0.44583335518836975,0.0
276,376.0,451.0,75.0,0.2143523395061493,0.23615717887878418,0.021804839372634888,1.5684916973114014,1.545701503753662,-0.022790193557739258,0.021308425813913345,0.021028269082307816,-0.0002801567316055298,0.44583335518836975,0.44583335518836975,0.0
277,358.0,430.0,72.0,0.21363458037376404,0.24173416197299957,0.028099581599235535,1.5729414224624634,1.553766131401062,-0.019175291061401367,0.021230164915323257,0.020926401019096375,-0.00030376389622688293,0.44583335518836975,0.44583335518836975,0.0
278,365.0,444.0,79.0,0.22294767200946808,0.23826539516448975,0.015317723155021667,1.5486655235290527,1.5494705438613892,0.0008050203323364258,0.020984908565878868,0.02030293270945549,-0.000681975856423378,0.44583335518836975,0.44583335518836975,0.0
279,368.0,420.0,52.0,0.22925306856632233,0.2331276535987854,0.0038745850324630737,1.56129789352417,1.5658118724822998,0.004513978958129883,0.02058294601738453,0.020158890634775162,-0.00042405538260936737,0.44583335518836975,0.44583335518836975,0.0
280,339.0,462.0,123.0,0.20836609601974487,0.24321985244750977,0.03485375642776489,1.5846538543701172,1.548284888267517,-0.0363689661026001,0.02054610289633274,0.020004725083708763,-0.0005413778126239777,0.44583335518836975,0.44583335518836975,0.0
281,337.0,488.0,151.0,0.21508657932281494,0.24863523244857788,0.03354865312576294,1.5993322134017944,1.5366020202636719,-0.06273019313812256,0.02020309492945671,0.02058253064751625,0.0003794357180595398,0.44583335518836975,0.44583335518836975,0.0
282,379.0,459.0,80.0,0.2137344777584076,0.24858590960502625,0.03485143184661865,1.5879123210906982,1.5518306493759155,-0.036081671714782715,0.020078890025615692,0.021019352599978447,0.0009404625743627548,0.44583335518836975,0.44583335518836975,0.0
283,353.0,444.0,91.0,0.21025970578193665,0.24571126699447632,0.03545156121253967,1.5974868535995483,1.5500909090042114,-0.047395944595336914,0.020663712173700333,0.020514264702796936,-0.0001494474709033966,0.44583335518836975,0.44583335518836975,0.0
284,377.0,447.0,70.0,0.22368013858795166,0.25042688846588135,0.026746749877929688,1.6031880378723145,1.55726957321167,-0.04591846466064453,0.020353175699710846,0.020664606243371964,0.00031143054366111755,0.44583335518836975,0.44583335518836975,0.0
285,377.0,436.0,59.0,0.2166137397289276,0.24703353643417358,0.03041979670524597,1.5839006900787354,1.5673635005950928,-0.016537189483642578,0.020109161734580994,0.020484551787376404,0.00037539005279541016,0.44583335518836975,0.44583335518836975,0.0
286,360.0,475.0,115.0,0.21778593957424164,0.24457699060440063,0.026791051030158997,1.58103346824646,1.5557126998901367,-0.025320768356323242,0.020590059459209442,0.020203128457069397,-0.00038693100214004517,0.44583335518836975,0.44583335518836975,0.0
287,406.0,464.0,58.0,0.22352056205272675,0.24065284430980682,0.017132282257080078,1.5472304821014404,1.5566078424453735,0.009377360343933105,0.020872492343187332,0.020328979939222336,-0.0005435124039649963,0.44583335518836975,0.44583335518836975,0.0
288,349.0,443.0,94.0,0.21700479090213776,0.2420448213815689,0.025040030479431152,1.5667698383331299,1.555229902267456,-0.011539936065673828,0.021126948297023773,0.020358391106128693,-0.0007685571908950806,0.44583335518836975,0.44583335518836975,0.0
289,373.0,426.0,53.0,0.22267301380634308,0.23315487802028656,0.010481864213943481,1.5505037307739258,1.5647227764129639,0.014219045639038086,0.020695865154266357,0.020622972398996353,-7.289275527000427e-05,0.44583335518836975,0.44583335518836975,0.0
290,369.0,407.0,38.0,0.21487966179847717,0.22796639800071716,0.01308673620223999,1.5462948083877563,1.5759203433990479,0.029625535011291504,0.02069624327123165,0.020723070949316025,2.6827678084373474e-05,0.44583335518836975,0.44583335518836975,0.0
291,356.0,432.0,76.0,0.21007868647575378,0.2494874745607376,0.039408788084983826,1.5429943799972534,1.5661635398864746,0.02316915988922119,0.020991116762161255,0.019721249118447304,-0.0012698676437139511,0.44583335518836975,0.44583335518836975,0.0
292,340.0,438.0,98.0,0.22063949704170227,0.24924607574939728,0.028606578707695007,1.5670852661132812,1.5762007236480713,0.009115457534790039,0.021029813215136528,0.01982632838189602,-0.001203484833240509,0.44583335518836975,0.44583335518836975,0.0
293,359.0,459.0,100.0,0.21689473092556,0.24259543418884277,0.025700703263282776,1.5713444948196411,1.5574015378952026,-0.013942956924438477,0.02088554948568344,0.020019475370645523,-0.0008660741150379181,0.44583335518836975,0.44583335518836975,0.0
294,371.0,467.0,96.0,0.224456787109375,0.2412291169166565,0.016772329807281494,1.5729416608810425,1.5441837310791016,-0.028757929801940918,0.020665444433689117,0.020432688295841217,-0.0002327561378479004,0.44583335518836975,0.44583335518836975,0.0
295,366.0,460.0,94.0,0.2212141752243042,0.24517884850502014,0.023964673280715942,1.5846397876739502,1.54146409034729,-0.043175697326660156,0.020762521773576736,0.0207693912088871,6.8694353103637695e-06,0.44583335518836975,0.44583335518836975,0.0
296,348.0,472.0,124.0,0.21845823526382446,0.25133728981018066,0.0328790545463562,1.5920093059539795,1.5281842947006226,-0.06382501125335693,0.020488087087869644,0.02037540078163147,-0.00011268630623817444,0.44583335518836975,0.44583335518836975,0.0
297,387.0,469.0,82.0,0.2342742383480072,0.25148919224739075,0.017214953899383545,1.5890724658966064,1.5286004543304443,-0.06047201156616211,0.01959003508090973,0.020434588193893433,0.0008445531129837036,0.44583335518836975,0.44583335518836975,0.0
298,374.0,454.0,80.0,0.21802546083927155,0.24008634686470032,0.022060886025428772,1.5747331380844116,1.536810278892517,-0.03792285919189453,0.02027048170566559,0.020408136770129204,0.00013765506446361542,0.44583335518836975,0.44583335518836975,0.0
